t_sec,xVest_m,yVest_m,zVest_m,omegaXVest_degPSec,omegaYVest_degPSec,omegaZVest_degPSec,xVis_m,yVis_m,zVis_m,xVisDot_mPSec,yVisDot_mPSec,zVisDot_mPSec,omegaXVis_degPSec,omegaYVis_degPSec,omegaZVis_degPSec,g_xvis,g_yvis,g_zvis,g,Pos ON,Vel ON,AngVel ON,G ON,Sickness,thetaXVest_deg,thetaYVest_deg,thetaZVest_deg,thetaXVis_deg,thetaYVis_deg,thetaZVis_deg
52.9860303,-0.367717,-0.5326531,1.121049,19.64586,-168.0164,11.04976,0.9124331,3.201939,-1.565813,-0.04626121,0.0139979,-0.2805313,-19.64586,168.0164,-11.04976,0, 0, -1, 1, 1, 1, 1, 1,0,1.697632,-27.29526,-99.59846,1.697632,-27.29526,-99.59846
52.9970013,-0.3671082,-0.5321565,1.124136,18.34782,-131.514,13.61205,0.9118243,3.201442,-1.568901,-0.05499565,-0.04486232,-0.2788765,-18.34782,131.514,-13.61205,0, 0, -1, 1, 1, 1, 1, 1,0,1.898926,-28.7381,-99.44912,1.898926,-28.7381,-99.44912
53.0089696,-0.3665344,-0.5316297,1.127353,30.76415,-97.17545,9.923447,0.9112505,3.200915,-1.572117,-0.0513765,-0.04717651,-0.2879902,-30.76415,97.17545,-9.923447,0, 0, -1, 1, 1, 1, 1, 1,0,2.26712,-29.90112,-99.33035,2.26712,-29.90112,-99.33035
53.0199406,-0.36616,-0.5308053,1.130479,29.65526,-78.03387,25.04675,0.9108761,3.200091,-1.575243,-0.03363703,-0.07405395,-0.2808459,-29.65526,78.03387,-25.04675,0, 0, -1, 1, 1, 1, 1, 1,0,2.592468,-30.75723,-99.05556,2.592468,-30.75723,-99.05556
53.0309114,-0.3658581,-0.5305224,1.133201,15.32444,-119.5356,22.17092,0.9105742,3.199808,-1.577966,-0.02711078,-0.02541402,-0.2445055,-15.32444,119.5356,-22.17092,0, 0, -1, 1, 1, 1, 1, 1,0,2.76059,-32.06863,-98.81233,2.76059,-32.06863,-98.81233
53.0423886,-0.3656122,-0.5301275,1.135159,5.418989,-126.2694,21.93587,0.9103283,3.199413,-1.579924,-0.02171825,-0.03486711,-0.1729143,-5.418989,126.2694,-21.93587,0, 0, -1, 1, 1, 1, 1, 1,0,2.822784,-33.51785,-98.56057,2.822784,-33.51785,-98.56057
53.0533595,-0.3649558,-0.5294124,1.13716,-7.716392,-118.7251,33.54502,0.9096718,3.198698,-1.581924,-0.05900723,-0.06429554,-0.1797918,7.716392,118.7251,-33.54502,0, 0, -1, 1, 1, 1, 1, 1,0,2.738129,-34.82037,-98.19255,2.738129,-34.82037,-98.19255
53.0643301,-0.3641822,-0.528572,1.138902,-6.239488,-111.5569,37.48005,0.9088983,3.197858,-1.583666,-0.0697312,-0.07573824,-0.1570644,6.239488,111.5569,-37.48005,0, 0, -1, 1, 1, 1, 1, 1,0,2.669678,-36.04422,-97.78137,2.669678,-36.04422,-97.78137
53.0753004,-0.3636544,-0.527635,1.140019,-4.495447,-125.2605,35.26047,0.9083704,3.196921,-1.584783,-0.04688452,-0.0832232,-0.09921137,4.495447,125.2605,-35.26047,0, 0, -1, 1, 1, 1, 1, 1,0,2.620361,-37.41837,-97.39455,2.620361,-37.41837,-97.39455
53.0872688,-0.3629524,-0.5268366,1.140947,-1.759394,-123.6854,34.46436,0.9076684,3.196122,-1.585711,-0.0627479,-0.07136787,-0.08296063,1.759394,123.6854,-34.46436,0, 0, -1, 1, 1, 1, 1, 1,0,2.599304,-38.89868,-96.98207,2.599304,-38.89868,-96.98207
53.0982393,-0.3620659,-0.5260463,1.141875,1.688544,-130.3183,37.21055,0.906782,3.195332,-1.586639,-0.07963279,-0.07100126,-0.08338097,-1.688544,130.3183,-37.21055,0, 0, -1, 1, 1, 1, 1, 1,0,2.617828,-40.32834,-96.57385,2.617828,-40.32834,-96.57385
53.1092106,-0.361643,-0.5250413,1.142051,-1.65226,-113.8863,43.17016,0.9063591,3.194327,-1.586815,-0.0381165,-0.09057705,-0.0158483,1.65226,113.8863,-43.17016,0, 0, -1, 1, 1, 1, 1, 1,0,2.599701,-41.57782,-96.10022,2.599701,-41.57782,-96.10022
53.1201803,-0.3612356,-0.5239599,1.142611,-12.84444,-85.0899,40.56348,0.9059516,3.193246,-1.587375,-0.03620749,-0.09610133,-0.04971379,12.84444,85.0899,-40.56348,0, 0, -1, 1, 1, 1, 1, 1,0,2.458801,-42.51123,-95.65525,2.458801,-42.51123,-95.65525
53.1311512,-0.3607175,-0.5229352,1.143335,-16.74018,-78.1375,34.97968,0.9054336,3.192221,-1.588099,-0.04624842,-0.09148578,-0.06464455,16.74018,78.1375,-34.97968,0, 0, -1, 1, 1, 1, 1, 1,0,2.275146,-43.36847,-95.27149,2.275146,-43.36847,-95.27149
53.142628,-0.3609295,-0.5218244,1.14379,-27.39105,-38.77717,20.78725,0.9056456,3.19111,-1.588554,0.01902629,-0.09968341,-0.04082334,27.39105,38.77717,-20.78725,0, 0, -1, 1, 1, 1, 1, 1,0,1.960785,-43.81351,-95.03292,1.960785,-43.81351,-95.03292
53.1535985,-0.3612084,-0.5206164,1.144653,-24.09304,-24.89142,12.09242,0.9059244,3.189902,-1.589417,0.02512326,-0.1088496,-0.07782948,24.09304,24.89142,-12.09242,0, 0, -1, 1, 1, 1, 1, 1,0,1.696472,-44.08658,-94.90026,1.696472,-44.08658,-94.90026
53.1645683,-0.3614512,-0.5192905,1.145393,-18.19404,-8.535063,3.543525,0.9061673,3.188576,-1.590157,0.02153143,-0.1175614,-0.06559846,18.19404,8.535063,-3.543525,0, 0, -1, 1, 1, 1, 1, 1,0,1.496887,-44.18021,-94.86139,1.496887,-44.18021,-94.86139
53.1765368,-0.3617906,-0.5182941,1.145778,-7.787165,12.41765,-15.78979,0.9065067,3.18758,-1.590543,0.03072699,-0.0902059,-0.0348822,7.787165,-12.41765,15.78979,0, 0, -1, 1, 1, 1, 1, 1,0,1.403687,-44.03159,-95.05037,1.403687,-44.03159,-95.05037
53.1875075,-0.3620943,-0.5168287,1.146399,-5.168464,15.65282,-26.1497,0.9068103,3.186114,-1.591163,0.02676464,-0.129189,-0.05471671,5.168464,-15.65282,26.1497,0, 0, -1, 1, 1, 1, 1, 1,0,1.346985,-43.85986,-95.33725,1.346985,-43.85986,-95.33725
53.1984784,-0.3624237,-0.51533,1.146842,-12.38684,29.56374,-32.02761,0.9071397,3.184616,-1.591607,0.02987503,-0.1359106,-0.04020453,12.38684,-29.56374,32.02761,0, 0, -1, 1, 1, 1, 1, 1,0,1.21109,-43.53552,-95.68862,1.21109,-43.53552,-95.68862
53.2094489,-0.3629467,-0.513912,1.147258,-18.5712,52.18908,-38.17027,0.9076627,3.183198,-1.592022,0.04632773,-0.1255891,-0.03682989,18.5712,-52.18908,38.17027,0, 0, -1, 1, 1, 1, 1, 1,0,1.007355,-42.96298,-96.10737,1.007355,-42.96298,-96.10737
53.2214169,-0.3633795,-0.5120258,1.147851,-20.5907,50.53709,-31.80466,0.9080956,3.181312,-1.592615,0.03889448,-0.1694818,-0.05321614,20.5907,-50.53709,31.80466,0, 0, -1, 1, 1, 1, 1, 1,0,0.7609253,-42.35815,-96.48801,0.7609253,-42.35815,-96.48801
53.232388,-0.3637317,-0.5098265,1.148417,-30.99574,68.76754,-38.97207,0.9084478,3.179112,-1.593181,0.0319031,-0.1992041,-0.05126956,30.99574,-68.76754,38.97207,0, 0, -1, 1, 1, 1, 1, 1,0,0.4208679,-41.6037,-96.91557,0.4208679,-41.6037,-96.91557
53.2428698,-0.3638164,-0.5082694,1.14886,-26.31689,56.0606,-48.25273,0.9085324,3.177555,-1.593625,0.007465301,-0.1373615,-0.03915603,26.31689,-56.0606,48.25273,0, 0, -1, 1, 1, 1, 1, 1,0,0.1450195,-41.01608,-97.42135,0.1450195,-41.01608,-97.42135
53.2548376,-0.3637866,-0.5065077,1.149293,-15.6916,36.84457,-40.37947,0.9085027,3.175793,-1.594057,-0.002664187,-0.157801,-0.03874017,15.6916,-36.84457,40.37947,0, 0, -1, 1, 1, 1, 1, 1,0,-0.04277446,-40.57513,-97.9046,-0.04277446,-40.57513,-97.9046
53.2658085,-0.363609,-0.5049512,1.149538,-12.97673,31.54708,-36.6167,0.9083251,3.174237,-1.594302,-0.01607889,-0.1408899,-0.02220828,12.97673,-31.54708,36.6167,0, 0, -1, 1, 1, 1, 1, 1,0,-0.1851409,-40.22903,-98.30632,-0.1851409,-40.22903,-98.30632
53.2767793,-0.3634416,-0.5034142,1.149853,-17.29725,23.43312,-24.64177,0.9081576,3.1727,-1.594617,-0.01499686,-0.1376785,-0.02818919,17.29725,-23.43312,24.64177,0, 0, -1, 1, 1, 1, 1, 1,0,-0.3749056,-39.97195,-98.57666,-0.3749056,-39.97195,-98.57666
53.2877495,-0.3632528,-0.501658,1.150456,-13.41847,22.55812,-14.52062,0.9079688,3.170944,-1.59522,-0.01688327,-0.1570229,-0.05389002,13.41847,-22.55812,14.52062,0, 0, -1, 1, 1, 1, 1, 1,0,-0.5221089,-39.72449,-98.73595,-0.5221089,-39.72449,-98.73595
53.2987204,-0.3626104,-0.4999481,1.150971,-5.476522,15.95574,-12.74985,0.9073265,3.169234,-1.595735,-0.05758384,-0.1532862,-0.04616539,5.476522,-15.95574,12.74985,0, 0, -1, 1, 1, 1, 1, 1,0,-0.5821912,-39.54944,-98.87583,-0.5821912,-39.54944,-98.87583
53.3106883,-0.3621194,-0.4979915,1.151648,-4.637413,7.846204,-9.40295,0.9068355,3.167277,-1.596412,-0.04383329,-0.1746733,-0.06043107,4.637413,-7.846204,9.40295,0, 0, -1, 1, 1, 1, 1, 1,0,-0.6376913,-39.45554,-98.98837,-0.6376913,-39.45554,-98.98837
53.321659,-0.3616705,-0.4962927,1.15257,-9.551147,-12.34812,-0.7941853,0.9063866,3.165578,-1.597334,-0.04027073,-0.1524,-0.08276567,9.551147,12.34812,0.7941853,0, 0, -1, 1, 1, 1, 1, 1,0,-0.7424741,-39.591,-98.99708,-0.7424741,-39.591,-98.99708
53.3326299,-0.361178,-0.4948233,1.153274,-10.82546,-18.80975,0.9276916,0.905894,3.164109,-1.598038,-0.04406764,-0.131451,-0.06295225,10.82546,18.80975,-0.9276916,0, 0, -1, 1, 1, 1, 1, 1,0,-0.8612391,-39.79736,-98.9869,-0.8612391,-39.79736,-98.9869
53.344106,-0.3604151,-0.4933523,1.15394,-11.27003,-33.1792,4.232163,0.9051311,3.162638,-1.598704,-0.06404313,-0.1235032,-0.05591766,11.27003,33.1792,-4.232163,0, 0, -1, 1, 1, 1, 1, 1,0,-0.9905751,-40.17813,-98.93833,-0.9905751,-40.17813,-98.93833
53.3550765,-0.3596354,-0.4919134,1.154917,-11.97176,-45.92171,4.208841,0.9043515,3.161199,-1.599681,-0.07327613,-0.1352359,-0.09180804,11.97176,45.92171,-4.208841,0, 0, -1, 1, 1, 1, 1, 1,0,-1.121911,-40.68192,-98.89216,-1.121911,-40.68192,-98.89216
53.3660468,-0.3586803,-0.4906197,1.155769,-13.42859,-53.7868,7.96857,0.9033964,3.159905,-1.600534,-0.08481603,-0.1148806,-0.07572255,13.42859,53.7868,-7.96857,0, 0, -1, 1, 1, 1, 1, 1,0,-1.269227,-41.27197,-98.80474,-1.269227,-41.27197,-98.80474
53.3780161,-0.3578203,-0.48944,1.156495,-10.77546,-50.73557,6.444252,0.9025364,3.158726,-1.60126,-0.07532547,-0.1033297,-0.06358915,10.77546,50.73557,-6.444252,0, 0, -1, 1, 1, 1, 1, 1,0,-1.398202,-41.87924,-98.72761,-1.398202,-41.87924,-98.72761
53.3889867,-0.3568407,-0.4882735,1.157358,-11.7364,-64.90959,11.23275,0.9015567,3.157559,-1.602122,-0.08824988,-0.105088,-0.07771531,11.7364,64.90959,-11.23275,0, 0, -1, 1, 1, 1, 1, 1,0,-1.526957,-42.59134,-98.60438,-1.526957,-42.59134,-98.60438
53.399957,-0.3559176,-0.4871637,1.158166,-12.49318,-62.78326,12.82287,0.9006337,3.15645,-1.602931,-0.08266279,-0.09937043,-0.07238199,12.49318,62.78326,-12.82287,0, 0, -1, 1, 1, 1, 1, 1,0,-1.664011,-43.28009,-98.46371,-1.664011,-43.28009,-98.46371
53.410927,-0.3549337,-0.4862009,1.158856,-9.745561,-64.76292,12.14444,0.8996498,3.155487,-1.60362,-0.08832002,-0.08644202,-0.06189411,9.745561,64.76292,-12.14444,0, 0, -1, 1, 1, 1, 1, 1,0,-1.77092,-43.99054,-98.33048,-1.77092,-43.99054,-98.33048
53.4218977,-0.3540196,-0.4851573,1.159683,-9.453563,-59.72385,17.6821,0.8987356,3.154443,-1.604447,-0.08233863,-0.09399392,-0.07451654,9.453563,59.72385,-17.6821,0, 0, -1, 1, 1, 1, 1, 1,0,-1.874632,-44.64575,-98.1365,-1.874632,-44.64575,-98.1365
53.4338666,-0.353114,-0.4842494,1.160346,-7.380858,-49.19212,14.56539,0.8978301,3.153535,-1.60511,-0.08019388,-0.08039974,-0.05869519,7.380858,49.19212,-14.56539,0, 0, -1, 1, 1, 1, 1, 1,0,-1.962973,-45.23453,-97.96217,-1.962973,-45.23453,-97.96217
53.4448365,-0.3523346,-0.4836057,1.160639,-7.114089,-46.0522,16.66311,0.8970507,3.152891,-1.605403,-0.07040245,-0.05814825,-0.02644668,7.114089,46.0522,-16.66311,0, 0, -1, 1, 1, 1, 1, 1,0,-2.041013,-45.73972,-97.77937,-2.041013,-45.73972,-97.77937
53.4558078,-0.351401,-0.4829223,1.161175,-7.528484,-33.96312,18.34315,0.896117,3.152208,-1.605939,-0.08285314,-0.06063767,-0.0475517,7.528484,33.96312,-18.34315,0, 0, -1, 1, 1, 1, 1, 1,0,-2.123611,-46.11234,-97.57813,-2.123611,-46.11234,-97.57813
53.4677757,-0.3506099,-0.4823007,1.161742,-11.22411,-28.22033,16.53835,0.8953259,3.151587,-1.606506,-0.0699288,-0.05493991,-0.05016665,11.22411,28.22033,-16.53835,0, 0, -1, 1, 1, 1, 1, 1,0,-2.25794,-46.45007,-97.3802,-2.25794,-46.45007,-97.3802
53.4897174,-0.3492603,-0.4811764,1.162338,-11.60209,-21.69584,13.07432,0.8939763,3.150462,-1.607102,-0.06579105,-0.04365393,-0.03715631,11.60209,21.69584,-13.07432,0, 0, -1, 1, 1, 1, 1, 1,0,-2.512509,-46.92612,-97.09332,-2.512509,-46.92612,-97.09332
53.5006878,-0.3486746,-0.4808146,1.162646,-12.2155,-16.55456,11.00484,0.8933907,3.1501,-1.60741,-0.0530186,-0.03274139,-0.02784205,12.2155,16.55456,-11.00484,0, 0, -1, 1, 1, 1, 1, 1,0,-2.646518,-47.10773,-96.9726,-2.646518,-47.10773,-96.9726
53.511658,-0.3482148,-0.4806213,1.16279,-14.55837,-11.75058,5.534513,0.8929309,3.149907,-1.607554,-0.04112357,-0.01729386,-0.01285844,14.55837,11.75058,-5.534513,0, 0, -1, 1, 1, 1, 1, 1,0,-2.806226,-47.23663,-96.91188,-2.806226,-47.23663,-96.91188
53.5236262,-0.3476958,-0.4803153,1.163138,-5.777151,-9.781373,-1.424113,0.8924119,3.149601,-1.607903,-0.04567299,-0.02694114,-0.03069695,5.777151,9.781373,1.424113,0, 0, -1, 1, 1, 1, 1, 1,0,-2.875369,-47.3537,-96.92892,-2.875369,-47.3537,-96.92892
53.5345968,-0.3473871,-0.4800878,1.163389,-4.00982,-8.409261,-1.219106,0.8921032,3.149374,-1.608153,-0.02817205,-0.02075778,-0.02290101,4.00982,8.409261,1.219106,0, 0, -1, 1, 1, 1, 1, 1,0,-2.919359,-47.44595,-96.9423,-2.919359,-47.44595,-96.9423
53.5455675,-0.347107,-0.4798312,1.163464,-5.885434,-9.991992,1.89923,0.8918231,3.149117,-1.608228,-0.02467427,-0.02259533,-0.006583306,5.885434,9.991992,-1.89923,0, 0, -1, 1, 1, 1, 1, 1,0,-2.983926,-47.55557,-96.92146,-2.983926,-47.55557,-96.92146
53.5565381,-0.346867,-0.4796702,1.163555,-5.217517,-8.161684,-2.349196,0.891583,3.148956,-1.608319,-0.02176137,-0.01459044,-0.0082463,5.217517,8.161684,2.349196,0, 0, -1, 1, 1, 1, 1, 1,0,-3.041165,-47.64511,-96.94724,-3.041165,-47.64511,-96.94724
53.5675088,-0.3467916,-0.4796113,1.163541,-4.601924,-5.218534,-4.335334,0.8915076,3.148897,-1.608305,-0.006802526,-0.005312961,0.001236823,4.601924,5.218534,4.335334,0, 0, -1, 1, 1, 1, 1, 1,0,-3.091652,-47.70236,-96.9948,-3.091652,-47.70236,-96.9948
53.5784795,-0.3467071,-0.4794685,1.163361,-1.224876,-6.790215,-7.37577,0.8914232,3.148754,-1.608125,-0.007525061,-0.0127241,0.01603789,1.224876,6.790215,7.37577,0, 0, -1, 1, 1, 1, 1, 1,0,-3.105089,-47.77686,-97.07571,-3.105089,-47.77686,-97.07571
53.5894494,-0.3465962,-0.4794898,1.163344,6.163057,-10.25422,-13.40199,0.8913122,3.148776,-1.608109,-0.009965434,0.001906338,0.001520786,-6.163057,10.25422,13.40199,0, 0, -1, 1, 1, 1, 1, 1,0,-3.037481,-47.88934,-97.22273,-3.037481,-47.88934,-97.22273
53.6014181,-0.3465533,-0.4795204,1.163354,7.774525,-12.72596,-14.40181,0.8912694,3.148806,-1.608118,-0.003836957,0.002732298,-0.000853843,-7.774525,12.72596,14.40181,0, 0, -1, 1, 1, 1, 1, 1,0,-2.94443,-48.04166,-97.3951,-2.94443,-48.04166,-97.3951
53.6123886,-0.3464815,-0.4797231,1.163242,13.30341,-17.43623,-21.65759,0.8911976,3.149009,-1.608006,-0.006394665,0.01804304,0.009987352,-13.30341,17.43623,21.65759,0, 0, -1, 1, 1, 1, 1, 1,0,-2.798485,-48.23294,-97.6327,-2.798485,-48.23294,-97.6327
53.6243572,-0.3464115,-0.4798234,1.16332,15.10641,-19.39381,-22.50265,0.8911276,3.149109,-1.608084,-0.006251695,0.008967509,-0.006954612,-15.10641,19.39381,22.50265,0, 0, -1, 1, 1, 1, 1, 1,0,-2.617683,-48.46506,-97.90202,-2.617683,-48.46506,-97.90202
53.6462978,-0.3463663,-0.4803952,1.163233,16.24563,-22.10447,-25.69408,0.8910823,3.149681,-1.607997,-0.01145628,0.03942496,-0.0008106863,-16.24563,22.10447,25.69408,0, 0, -1, 1, 1, 1, 1, 1,0,-2.261244,-48.95004,-98.46577,-2.261244,-48.95004,-98.46577
53.6572687,-0.3462883,-0.4806456,1.16333,12.46744,-21.27988,-25.29872,0.8910044,3.149931,-1.608094,-0.006744055,0.02167179,-0.008421038,-12.46744,21.27988,25.29872,0, 0, -1, 1, 1, 1, 1, 1,0,-2.124465,-49.1835,-98.74332,-2.124465,-49.1835,-98.74332
53.6682394,-0.3462059,-0.4809475,1.163291,12.26139,-18.25096,-27.56143,0.890922,3.150233,-1.608055,-0.00757533,0.02773787,0.003658945,-12.26139,18.25096,27.56143,0, 0, -1, 1, 1, 1, 1, 1,0,-1.989949,-49.38373,-99.04568,-1.989949,-49.38373,-99.04568
53.6792101,-0.3460363,-0.4814215,1.163312,5.856541,-15.88649,-23.19063,0.8907523,3.150707,-1.608077,-0.01532383,0.04281627,-0.001981437,-5.856541,15.88649,23.19063,0, 0, -1, 1, 1, 1, 1, 1,0,-1.925698,-49.55801,-99.3001,-1.925698,-49.55801,-99.3001
53.6901798,-0.3458175,-0.4818785,1.16337,5.255795,-13.7625,-22.1488,0.8905336,3.151164,-1.608134,-0.01967716,0.04111294,-0.00514716,-5.255795,13.7625,22.1488,0, 0, -1, 1, 1, 1, 1, 1,0,-1.868044,-49.70898,-99.54307,-1.868044,-49.70898,-99.54307
53.7021486,-0.3457871,-0.4823701,1.163396,1.097423,-8.860419,-16.20054,0.8905032,3.151656,-1.60816,-0.002685368,0.04342925,-0.002306258,-1.097423,8.860419,16.20054,0, 0, -1, 1, 1, 1, 1, 1,0,-1.854909,-49.81503,-99.73697,-1.854909,-49.81503,-99.73697
53.7131193,-0.3455362,-0.4830207,1.163519,-3.791537,-5.752628,-15.01789,0.8902522,3.152307,-1.608283,-0.02145097,0.05561966,-0.01054715,3.791537,5.752628,15.01789,0, 0, -1, 1, 1, 1, 1, 1,0,-1.896505,-49.87814,-99.90173,-1.896505,-49.87814,-99.90173
53.7250873,-0.34526,-0.4836633,1.16367,-9.59306,-1.297915,-7.594971,0.889976,3.152949,-1.608434,-0.02548867,0.05929388,-0.01388291,9.59306,1.297915,7.594971,0, 0, -1, 1, 1, 1, 1, 1,0,-2.011315,-49.89368,-99.99262,-2.011315,-49.89368,-99.99262
53.747028,-0.3446341,-0.4851819,1.163949,-12.02328,-1.134984,-5.592161,0.8893502,3.154468,-1.608713,-0.02773517,0.07398166,-0.01183198,12.02328,1.134984,5.592161,0, 0, -1, 1, 1, 1, 1, 1,0,-2.275114,-49.91858,-100.1153,-2.275114,-49.91858,-100.1153
53.7579996,-0.344303,-0.4859638,1.164113,-17.55037,0.2837137,-2.273186,0.8890191,3.15525,-1.608877,-0.02973114,0.07022008,-0.01470768,17.55037,-0.2837137,2.273186,0, 0, -1, 1, 1, 1, 1, 1,0,-2.467669,-49.91547,-100.1403,-2.467669,-49.91547,-100.1403
53.7689698,-0.3442221,-0.4867033,1.164153,-14.27627,-1.093272,-3.765945,0.8889381,3.155989,-1.608917,-0.007211739,0.06589341,-0.003589938,14.27627,1.093272,3.765945,0, 0, -1, 1, 1, 1, 1, 1,0,-2.624283,-49.92746,-100.1816,-2.624283,-49.92746,-100.1816
53.7799408,-0.343862,-0.4877353,1.164255,-18.25166,-2.467331,-0.1564683,0.8885781,3.157021,-1.60902,-0.03268179,0.09365787,-0.009261915,18.25166,2.467331,0.1564683,0, 0, -1, 1, 1, 1, 1, 1,0,-2.824522,-49.95453,-100.1833,-2.824522,-49.95453,-100.1833
53.7909121,-0.3435076,-0.4886348,1.16436,-18.60972,-3.132062,4.734949,0.8882236,3.157921,-1.609125,-0.03101046,0.07871003,-0.009189443,18.60972,3.132062,-4.734949,0, 0, -1, 1, 1, 1, 1, 1,0,-3.028695,-49.98889,-100.1313,-3.028695,-49.98889,-100.1313
53.8018821,-0.3431519,-0.4895643,1.164474,-19.77522,-3.271529,6.295467,0.887868,3.15885,-1.609238,-0.03260193,0.08519008,-0.01037011,19.77522,3.271529,-6.295467,0, 0, -1, 1, 1, 1, 1, 1,0,-3.245629,-50.02478,-100.0623,-3.245629,-50.02478,-100.0623
53.8138502,-0.3428028,-0.4905929,1.16452,-20.04353,-4.605137,6.38115,0.8875188,3.159879,-1.609284,-0.03097787,0.09127314,-0.00410359,20.04353,4.605137,-6.38115,0, 0, -1, 1, 1, 1, 1, 1,0,-3.485512,-50.0799,-99.98591,-3.485512,-50.0799,-99.98591
53.8248208,-0.3425312,-0.491492,1.164626,-24.89819,-4.086406,10.05884,0.8872473,3.160778,-1.60939,-0.02404111,0.07959528,-0.009413815,24.89819,4.086406,-10.05884,0, 0, -1, 1, 1, 1, 1, 1,0,-3.75866,-50.12473,-99.87556,-3.75866,-50.12473,-99.87556
53.8357915,-0.3424667,-0.4924442,1.164688,-24.97918,-3.296356,12.27997,0.8871828,3.16173,-1.609453,-0.005928655,0.08761905,-0.0057367,24.97918,3.296356,-12.27997,0, 0, -1, 1, 1, 1, 1, 1,0,-4.032699,-50.16089,-99.74084,-4.032699,-50.16089,-99.74084
53.8467623,-0.3421978,-0.4934015,1.164714,-23.64688,-4.347812,10.69498,0.8869139,3.162687,-1.609478,-0.02407794,0.08570296,-0.002251971,23.64688,4.347812,-10.69498,0, 0, -1, 1, 1, 1, 1, 1,0,-4.292124,-50.20859,-99.6235,-4.292124,-50.20859,-99.6235
53.8587297,-0.3419425,-0.4943092,1.164736,-19.27896,-2.769364,9.123474,0.8866586,3.163595,-1.6095,-0.02249658,0.07998551,-0.001932931,19.27896,2.769364,-9.123474,0, 0, -1, 1, 1, 1, 1, 1,0,-4.522843,-50.24173,-99.51432,-4.522843,-50.24173,-99.51432
53.8806713,-0.3415979,-0.4961388,1.164643,-20.82062,-6.317262,11.85182,0.886314,3.165425,-1.609407,-0.01752209,0.08419462,0.0008223366,20.82062,6.317262,-11.85182,0, 0, -1, 1, 1, 1, 1, 1,0,-4.979681,-50.38034,-99.25427,-4.979681,-50.38034,-99.25427
53.8916423,-0.3415139,-0.4969175,1.164764,-20.76673,-6.653728,14.52165,0.8862299,3.166203,-1.609528,-0.007601602,0.07043073,-0.0109118,20.76673,6.653728,-14.52165,0, 0, -1, 1, 1, 1, 1, 1,0,-5.207513,-50.45334,-99.09496,-5.207513,-50.45334,-99.09496
53.902613,-0.3415396,-0.4977561,1.164747,-18.81878,-8.542708,15.08535,0.8862557,3.167042,-1.609511,0.002305913,0.07509163,0.001473222,18.81878,8.542708,-15.08535,0, 0, -1, 1, 1, 1, 1, 1,0,-5.413968,-50.54706,-98.92946,-5.413968,-50.54706,-98.92946
53.9135829,-0.3414379,-0.498525,1.164741,-19.98905,-9.54761,16.03718,0.8861539,3.167811,-1.609505,-0.009057053,0.06844522,0.0005305831,19.98905,9.54761,-16.03718,0, 0, -1, 1, 1, 1, 1, 1,0,-5.633246,-50.65179,-98.75353,-5.633246,-50.65179,-98.75353
53.9255514,-0.3413671,-0.4993109,1.16467,-16.64151,-8.241034,14.56077,0.8860831,3.168597,-1.609434,-0.006317217,0.07012749,0.006402298,16.64151,8.241034,-14.56077,0, 0, -1, 1, 1, 1, 1, 1,0,-5.83242,-50.75043,-98.57926,-5.83242,-50.75043,-98.57926
53.9365223,-0.3414697,-0.5000628,1.164596,-17.72541,-7.566181,14.94112,0.8861858,3.169349,-1.60936,0.00914193,0.06697711,0.00652995,17.72541,7.566181,-14.94112,0, 0, -1, 1, 1, 1, 1, 1,0,-6.026884,-50.83344,-98.41534,-6.026884,-50.83344,-98.41534
53.9474926,-0.3415173,-0.5007967,1.164577,-15.55164,-5.457963,14.92803,0.8862334,3.170083,-1.609341,0.004335574,0.06680799,0.001768958,15.55164,5.457963,-14.92803,0, 0, -1, 1, 1, 1, 1, 1,0,-6.19749,-50.89331,-98.25158,-6.19749,-50.89331,-98.25158
53.9584639,-0.3415737,-0.5015268,1.164513,-13.36642,-5.410178,11.70212,0.8862898,3.170813,-1.609277,0.005027486,0.06502286,0.005669858,13.36642,5.410178,-11.70212,0, 0, -1, 1, 1, 1, 1, 1,0,-6.344137,-50.95267,-98.12319,-6.344137,-50.95267,-98.12319
53.9694336,-0.3418216,-0.502224,1.164478,-9.945999,-4.993669,8.690931,0.8865376,3.17151,-1.609242,0.0219586,0.06178202,0.003148263,9.945999,4.993669,-8.690931,0, 0, -1, 1, 1, 1, 1, 1,0,-6.453241,-51.00745,-98.02785,-6.453241,-51.00745,-98.02785
53.9804041,-0.3419819,-0.5028931,1.164502,-10.63659,-1.410365,8.268857,0.8866979,3.172179,-1.609266,0.01459052,0.06092316,-0.002213809,10.63659,1.410365,-8.268857,0, 0, -1, 1, 1, 1, 1, 1,0,-6.56993,-51.02292,-97.93714,-6.56993,-51.02292,-97.93714
53.9923728,-0.3421967,-0.5034952,1.16454,-11.17139,-4.694149,8.548782,0.8869127,3.172781,-1.609304,0.01885303,0.0528345,-0.003358391,11.17139,4.694149,-8.548782,0, 0, -1, 1, 1, 1, 1, 1,0,-6.703637,-51.0791,-97.83482,-6.703637,-51.0791,-97.83482
54.0033433,-0.3425823,-0.5040743,1.164521,-12.15045,-2.183702,6.176955,0.8872984,3.17336,-1.609286,0.03474758,0.05217239,0.001686098,12.15045,2.183702,-6.176955,0, 0, -1, 1, 1, 1, 1, 1,0,-6.836934,-51.10306,-97.76706,-6.836934,-51.10306,-97.76706
